Latitude,Longitude,Limiting_Magnitude
28.585,-17.8842,4
28.586,-17.9095,4
28.6453,-17.9334,4
40.7149,-73.6006,2
40.7149,-73.6006,2
28.5854,-17.8802,5
38.9632,-82.6388,1
28.655,-17.927,5
42.9632,-87.9078,1
12.9927,80.1964,4
12.9927,80.1964,4
13.0523,80.2374,4
13.0523,80.2374,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
12.9927,80.1964,4
28.6472,-17.8941,2
28.655,-17.927,2
28.586,-17.9095,2
28.585,-17.8847,4
35.5437,-120.722,6
35.5437,-120.722,6
32.3249,-96.6509,2
32.3249,-96.6509,2
32.3249,-96.6509,2
39.5284,-104.946,2
39.5284,-104.946,3
-23.9668,-46.3747,2
-23.9676,-46.3753,2
28.654,-17.869,2
28.5868,-17.9098,3
-6.26964,106.74,1
-7.39215,112.736,2
-7.39215,112.736,1
28.6537,-17.8051,4
28.5875,-17.9105,2
28.654,-17.869,2
28.655,-17.927,4
28.6603,-17.907,3
30.1664,-97.8136,2
45.0576,14.067,4
45.1142,14.5295,2
45.1123,14.5309,5
45.0915,14.1339,3
45.0926,14.1366,4
45.0835,14.0864,2
45.0948,14.1025,4
45.1343,14.0616,3
45.1386,14.1135,2
45.1109,14.0737,4
45.1851,14.1843,4
12.2019,-68.2624,3
28.5191,-16.3169,4
45.0914,14.1236,4
45.0914,14.1236,1
45.0914,14.1236,3
45.0914,14.1236,2
45.0914,14.1236,4
45.0914,14.1236,1
45.0914,14.1236,3
45.0914,14.1236,4
45.0914,14.1236,3
45.0914,14.1236,4
45.0914,14.1236,2
45.0914,14.1236,4
45.0914,14.1236,5
45.0914,14.1236,4
45.0997,14.1171,3
45.0776,14.1134,4
45.0962,14.1107,6
45.0804,14.0846,6
45.1141,14.1187,2
45.0804,14.0846,3
45.0914,14.1236,4
28.588,-17.9126,3
28.6184,-17.8999,4
28.643,-17.8989,2
12.2019,-68.2624,2
45.1002,14.1149,5
45.1141,14.1187,5
45.1082,14.117,3
28.6427,-17.9332,4
28.5994,-17.8978,3
28.654,-17.8617,2
28.519,-16.3172,2
35.3825,-78.9024,5
47.7385,9.60359,3
28.6604,-17.9203,1
28.6594,-17.9138,2
28.635,-17.9374,2
28.6683,-17.9032,2
19.4862,-99.0713,2
28.6427,-17.9332,3
28.6604,-17.9203,1
-23.0125,-43.3113,2
28.5875,-17.9105,2
-33.2393,-54.3844,2
-33.2244,-54.3863,2
-33.2229,-54.3779,3
28.6604,-17.9069,4
28.6683,-17.9032,3
-33.2294,-54.3951,1
18.3592,-65.8981,7
38.7379,-82.8314,6
38.7379,-82.8314,5
-32.5228,-55.7658,2
-33.2599,-54.4069,2
52.2563,10.4151,5
41.0093,28.9839,2
28.6427,-17.9332,4
32.4805,-96.9639,4
39.9669,-105.188,3
32.9364,-117.226,3
38.8878,-119.82,5
28.585,-17.8846,3
38.8878,-119.82,6
35.3825,-78.9024,5
28.5191,-16.3169,4
28.643,-17.8952,3
28.655,-17.927,4
28.605,-17.9072,5
28.655,-17.927,6
-16.4759,-151.773,4
28.6559,-17.9165,3
-33.225,-54.3843,2
32.2508,-110.939,4
49.557,25.6062,4
-33.2385,-54.3852,7
28.6184,-17.8999,6
28.655,-17.927,2
12.2019,-68.2624,2
35.4748,139.463,2
40.0065,-105.266,5
39.9535,-105.333,7
38.6854,-77.4388,2
34.946,-92.5729,6
40.3834,-104.676,5
12.2,-68.3086,4
28.6009,77.0582,3
40.0045,-105.258,2
39.9556,-105.356,6
28.585,-17.8846,2
-33.2254,-54.3786,4
39.9984,-105.259,2
26.5883,-82.2162,3
28.585,-17.8847,3
47.4964,-117.574,4
35.3268,-120.491,6
35.3162,-120.418,7
-33.239,-54.3826,2
28.643,-17.8989,1
28.6472,-17.8941,1
28.654,-17.869,1
28.6586,-17.9085,2
-33.2155,-54.3754,5
39.0236,-82.6187,2
47.2298,-122.411,3
-27.6607,-48.5442,5
-27.6607,-48.5442,5
39.2405,-82.4808,3
24.0803,-109.994,5
44.0457,5.77844,7
28.5191,-16.3169,4
33.7721,-118.42,3
49.2876,-122.786,3
49.3242,-122.773,4
47.2298,-122.411,3
40.0069,-105.272,2
28.6427,-17.9332,1
28.6586,-17.9084,1
47.2227,-122.504,2
40.8142,-73.9129,1
36.4381,140.355,5
-32.5228,-55.7658,2
4.6047,-74.1237,5
41.2255,-111.939,2
41.2255,-111.939,5
35.987,-87.145,2
47.1021,-122.41,1
47.2673,-122.5,1
38.8878,-119.82,4
44.0548,-121.327,2
28.6472,-17.8941,2
28.6184,-17.8999,1
28.586,-17.9095,4
39.3965,-123.778,5
4.6047,-74.1237,5
28.6452,-17.9334,2
38.8576,-104.784,4
35.987,-87.145,4
39.9912,-105.319,6
28.5191,-16.3169,4
47.3089,-122.619,5
47.2301,-122.549,1
35.4748,139.463,2
41.8106,140.717,2
36.0851,140.117,3
47.2138,-122.541,2
47.142,-122.553,3
43.6128,11.4514,4
28.6472,-17.8941,2
28.655,-17.927,3
28.643,-17.7593,5
47.2472,-122.551,3
37.1958,-93.1645,3
47.2783,-122.508,3
46.8693,-123.733,2
44.0548,-121.327,2
48.6796,9.839,6
28.6604,-17.9203,2
28.6683,-17.9032,4
32.7966,-117.242,1
28.586,-17.9095,3
35.987,-87.145,4
35.987,-87.145,4
40.0017,-105.307,4
47.2301,-122.549,5
44.0548,-121.327,3
38.0364,23.7474,6
28.5191,-16.3169,4
28.6427,-17.9332,3
28.6604,-17.9203,3
28.6604,-17.9068,4
-33.2412,-54.3839,2
40.0062,-105.281,2
40.0106,-105.291,4
-26.7608,152.811,6
28.6427,-17.9332,2
28.6453,-17.9334,4
44.0548,-121.327,2
45.125,14.0508,4
28.6529,-17.9439,3
28.655,-17.927,4
36.9413,-96.0606,2
35.7373,139.743,2
28.643,-17.8954,2
28.6604,-17.9203,1
41.3406,21.5537,1
41.3399,21.5524,2
41.339,21.5499,1
41.3446,21.5611,4
41.3446,21.5634,1
41.3425,21.5588,2
41.3487,21.5659,2
41.3489,21.5657,3
41.347,21.5622,3
38.8878,-119.82,3
47.4962,-117.574,3
28.6559,-17.9166,1
-31.3974,-57.9443,4
28.6683,-17.9032,3
40.2083,-76.9953,2
34.5817,-117.416,3
28.5994,-17.8836,2
28.6529,-17.9439,3
28.5854,-17.8802,1
28.6427,-17.9332,3
28.6604,-17.9203,1
28.655,-17.927,1
28.5854,-17.8802,1
28.6585,-17.9095,2
29.4188,-98.4405,3
28.655,-17.927,2
28.5854,-17.8802,3
-34.6559,-54.183,2
28.655,-17.927,1
28.5849,-17.8848,1
45.0914,14.1236,1
45.1018,14.1025,2
45.0982,14.0904,2
45.1032,14.1036,3
45.1001,14.1125,3
45.1131,14.1194,5
45.1197,14.1249,3
45.0875,14.1287,5
45.0861,14.0676,5
45.0902,14.0731,4
45.0824,14.1608,3
45.6444,14.7184,4
45.1014,14.1144,2
45.1014,14.1144,5
45.0394,14.0489,2
45.0753,14.1154,3
45.0858,14.1225,2
45.0853,14.1186,4
45.0853,14.1186,3
45.0856,14.0857,5
45.0914,14.1236,5
45.1247,14.0496,5
45.0836,14.12,3
45.0746,14.0781,5
28.6472,-17.8941,2
28.655,-17.927,3
-31.3845,-57.9641,4
-31.3862,-57.9621,4
28.5861,-17.9095,2
28.6427,-17.9332,3
28.6453,-17.9334,3
52.3914,21.1532,3
28.6559,-17.9166,1
-34.9035,-56.1758,5
28.6511,-17.8835,2
28.5854,-17.8802,3
45.0929,14.1263,1
45.0914,14.1236,2
45.1394,14.1123,2
45.247,14.1483,2
45.0914,14.1236,5
45.0945,14.1199,3
45.1735,14.1392,2
45.0914,14.1236,2
45.0914,14.1236,1
45.0914,14.1236,1
45.0914,14.1236,1
35.7373,139.743,2
52.2297,21.0122,2
52.2446,21.0835,2
-34.9026,-56.1481,2
28.6613,-17.9142,5
28.6472,-17.8941,6
28.6683,-17.9032,5
28.6683,-17.9032,4
44.0548,-121.327,3
35.7373,139.743,2
-7.39202,112.734,3
47.2055,-1.50086,4
28.6577,-17.914,1
28.6511,-17.8835,2
-34.9124,-56.1739,3
35.6222,140.069,1
43.0434,141.361,3
-34.9038,-56.1759,5
-34.9038,-56.1759,4
49.3626,8.80215,2
52.2812,21.0541,2
28.6604,-17.9203,3
28.6453,-17.9334,3
52.2812,21.0541,2
28.6452,-17.9334,2
28.586,-17.9096,4
28.655,-17.927,4
38.1474,-78.5107,5
35.987,-87.145,4
-23.2707,16.5032,6
28.5854,-17.8802,4
47.4964,-117.574,4
28.643,-17.8953,2
52.3391,21.2423,2
52.2184,21.1042,1
52.2757,21.0745,2
52.2054,21.1718,3
28.6561,-17.9168,3
28.6604,-17.9203,2
28.6452,-17.9333,2
28.6453,-17.9334,3
28.6511,-17.8835,2
-31.396,-57.9544,7
30.4222,-91.1693,3
28.655,-17.927,1
28.6559,-17.9166,1
28.6453,-17.9334,1
48.7299,16.9632,1
28.5854,-17.8802,3
52.2239,20.9094,1
28.6617,-17.8452,6
28.6616,-17.8452,5
28.6512,-17.8844,2
35.1093,-80.8306,2
52.2343,21.0816,2
52.2342,21.0813,1
51.9012,21.615,2
52.291,21.0486,2
52.1598,21.0076,2
28.6604,-17.9203,1
-31.3882,-57.9098,3
28.6781,-17.9097,5
50.7759,15.7556,4
52.2554,21.1577,3
52.3213,21.1036,2
52.2291,21.073,1
52.2001,21.1593,4
28.643,-17.8953,2
28.6603,-17.9071,4
28.6683,-17.9032,5
35.987,-87.145,3
52.1627,21.1882,3
-27.6607,-48.5442,5
35.7373,139.743,2
35.7373,139.743,2
36.0832,140.116,3
-34.9038,-56.1757,3
28.6472,-17.8941,3
-34.8413,-56.1333,2
-34.9033,-56.1755,1
37.7249,-122.156,3
28.643,-17.8953,1
52.3391,21.2423,3
28.6453,-17.9334,3
28.6683,-17.9032,4
37.401,-5.96727,1
28.6472,-17.8941,1
28.6604,-17.9203,1
28.643,-17.8953,1
28.655,-17.927,3
28.6604,-17.9203,1
28.5854,-17.8802,3
28.6453,-17.9334,2
28.6511,-17.8836,2
28.643,-17.8953,2
26.882,-80.0612,3
26.882,-80.0612,2
28.655,-17.927,1
28.5854,-17.8802,3
39.0914,-119.777,5
28.6453,-17.9334,3
28.643,-17.8953,2
28.3914,-16.5239,1
28.6453,-17.9334,1
28.6604,-17.9069,5
28.6593,-17.8947,4
28.6559,-17.9166,2
28.6604,-17.9067,4
28.585,-17.8846,4
45.3543,-117.23,1
28.6593,-17.8947,6
28.6453,-17.9334,1
28.6593,-17.8947,1
28.6511,-17.8835,1
28.6472,-17.8941,1
28.66,-17.9172,1
28.6683,-17.9032,2
28.6529,-17.9439,3
28.6529,-17.9439,3
28.6683,-17.9032,1
44.0548,-121.327,1
28.6472,-17.8941,1
49.3612,8.7982,2
28.6683,-17.9032,3
28.6683,-17.9032,3
40.3269,-3.80106,1
47.8012,11.0148,6
28.6602,-17.9066,3
34.7644,-92.273,2
-31.7825,-70.9607,3
-31.7807,-70.9682,3
-31.776,-70.9559,3
-13.5155,-71.9856,2
40.0062,-105.267,1
44.1898,-74.4449,5
49.3866,8.80228,6
49.3866,8.80228,5
28.6683,-17.9032,1
-31.1179,-57.7738,6
28.6683,-17.9032,4
32.358,-96.3125,4
47.4965,-117.574,3
32.4761,-96.7699,5
28.6603,-17.907,4
28.6683,-17.9032,5
37.453,-105.012,6
37.453,-105.012,6
46.2694,17.663,6
35.6821,-78.4545,3
32.3235,-96.6493,2
32.1726,-96.0097,2
39.1395,-95.5641,5
32.1752,-96.0336,3
31.4299,-96.0219,3
-31.0766,-57.8489,3
-34.7982,-56.1157,4
39.0541,-95.7236,3
40.006,-105.268,2
49.3866,8.80228,5
28.6604,-17.9069,5
-30.1694,-70.8065,6
-31.7811,-70.968,3
-31.7825,-70.9607,3
-34.911,-56.1622,2
39.1344,-95.7127,4
-31.7807,-70.9682,3
-31.7825,-70.9607,3
-31.3816,-57.9576,2
-31.3817,-57.9573,3
-31.3855,-57.9601,3
41.1227,-120.977,7
40.6008,-98.4624,3
39.708,-88.6614,1
-34.8295,-56.1042,3
39.5131,-98.4324,4
47.6627,13.4322,6
28.6603,-17.9071,4
-34.7983,-56.1161,5
38.37,-98.801,7
43.9191,-78.9177,4
-34.8298,-56.1645,1
44.0548,-121.327,2
-29.9829,-70.9401,7
-22.9044,-68.2063,6
-34.7981,-56.1157,1
-34.8266,-56.1615,1
-34.8267,-56.1617,1
-34.7578,-56.112,2
-34.8616,-56.1769,2
-34.8918,-56.1699,2
-34.8784,-56.1492,2
-34.8298,-56.1644,3
-34.8252,-56.1621,1
-34.8527,-56.1697,1
-34.8246,-56.2391,2
35.987,-87.145,5
35.3264,-120.491,6
-34.7578,-56.112,5
48.7295,9.60722,6
48.7295,9.60722,6
-34.8528,-56.1698,1
-8.01333,-34.8507,1
45.179,5.68654,2
43.9179,-123.025,3
-34.8503,-56.0264,3
43.1608,-0.469127,6
47.4964,-117.574,3
45.6532,-123.165,3
40.2826,-106.855,6
-34.8389,-56.2594,4
39.1715,-76.8135,1
47.6811,-122.397,1
38.8878,-119.82,6
41.9784,-111.629,5
-31.7807,-70.9682,1
-31.779,-70.9697,2
44.0548,-121.327,2
30.1926,-98.0903,4
39.0718,-76.9998,1
36.438,140.358,4
-32.37,-54.1625,2
-34.9052,-56.1512,3
36.0846,140.118,3
36.0839,140.116,3
47.6103,20.7283,5
42.87,-0.396764,6
38.8878,-119.82,6
44.0548,-121.327,2
-34.8767,-56.1924,5
-34.8767,-56.1924,3
-34.8767,-56.1924,2
44.0548,-121.327,2
-34.8181,-56.205,3
-34.2015,-53.8595,2
44.0548,-121.327,3
-34.811,-56.17,3
-31.7807,-70.9682,3
-34.8764,-56.1849,2
-34.5279,-56.2751,6
-34.7324,-55.9577,6
43.4805,6.7297,7
56.6551,16.5143,6
56.6723,16.4301,6
56.4561,16.4277,6
56.3949,16.546,7
56.2732,16.482,6
53.714,11.3729,6
43.1606,-0.469292,6
38.7892,-77.1101,4
36.1209,-86.8714,2
52.5075,1.1035,6
52.5076,1.1032,6
52.5076,1.1032,6
39.9144,-76.6122,6
32.3921,-110.985,5
40.206,-105.203,6
40.5302,-4.9609,6
40.016,-105.27,3
32.7094,-117.203,4
50.9858,11.0356,4
24.6498,-81.3096,6
56.9971,16.8247,7
28.2504,77.0644,5
46.8101,7.1504,5
51.1974,9.29177,4
51.6069,7.77753,6
52.406,9.6168,6
50.8338,6.04351,6
56.6192,16.498,6
56.6192,16.498,6
56.5399,16.4309,6
50.973,6.5735,5
28.9556,-13.77,6
51.2173,7.66555,6
57.0014,16.8324,6
57.22,17.048,7
57.3254,17.0085,6
57.366,17.0736,7
56.8597,16.6535,6
56.8391,16.6225,6
56.7943,16.5653,6
56.7742,16.5711,6
56.7104,16.5298,6
56.6822,16.3765,6
56.6875,16.3566,4
56.7005,16.3402,5
56.7028,16.3141,5
56.7063,16.3011,6
56.7092,16.2815,6
56.7324,16.29,5
47.6492,-122.146,4
56.8078,16.5988,6
56.6864,16.5281,6
56.754,16.3111,6
56.8348,16.1737,6
56.8229,16.2003,6
56.83,16.1823,6
56.881,16.0811,6
36.0972,-115.025,3
38.9827,-76.9338,4
52.3971,13.0485,5
34.056,-94.8273,5
28.3172,-82.1303,5
18.3123,-65.3114,5
18.3123,-65.3114,5
44.0582,-122.827,6
44.0651,-122.812,6
56.6982,16.526,6
56.8805,16.7299,6
56.8857,16.7248,6
56.8856,16.7547,6
56.9279,16.7872,6
57.0038,16.8365,7
57.2067,17.0451,7
57.3668,17.0915,7
43.661,-1.30968,4
39.9143,-76.6121,6
50.7142,6.18828,6
52.2221,8.00999,6
52.2222,8.01,6
28.0859,-81.7332,4
39.2628,-0.471061,4
45.228,13.5982,6
43.1606,-0.469296,6
41.1515,-8.5551,4
56.6522,16.517,6
56.6332,16.6664,6
56.68,16.6888,6
50.8689,7.7309,6
51.1283,6.76541,5
51.1219,6.77018,5
51.114,6.77042,4
26.2045,-98.3063,4
38.0553,22.6524,6
38.0554,22.6524,6
49.9866,8.65889,4
52.6303,5.1565,6
43.29,16.46,6
56.6332,16.6664,7
53.8716,10.689,4
54.3408,10.0778,6
56.6223,16.6037,7
56.6014,16.6301,7
56.5279,16.6056,7
56.5523,16.6173,7
36.5137,-79.4669,6
47.2314,16.6012,4
-34.9041,-56.1717,6
53.6223,11.4167,5
40.8567,-74.4421,4
30.6056,-97.7777,6
56.486,16.5496,7
56.4363,16.562,7
56.4053,16.5503,7
56.3558,16.5355,7
56.3558,16.5355,7
56.3462,16.5321,7
56.3255,16.5221,7
56.3178,16.5152,7
56.2843,16.4954,7
52.9219,10.6119,6
39.6685,27.8915,6
56.6067,16.167,6
56.5826,16.1733,6
56.7642,16.6087,7
56.7928,16.693,7
56.8039,16.6962,7
56.8591,16.7289,6
57.0805,16.8618,7
57.0954,16.8836,7
36.4588,-116.853,5
36.0972,-115.024,2
48.9192,9.13,4
56.6544,16.518,6
56.4934,16.4333,7
56.4684,16.4293,7
56.4934,16.4333,7
46.81,7.1504,5
23.1736,113.327,6
37.7969,-91.8363,6
39.6647,-122.64,6
3.19532,101.741,4
-15.3688,28.3151,4
-34.7725,-55.855,6
-15.3687,28.3149,3
38.5662,-90.4541,4
48.7295,9.60728,6
48.7295,9.60727,6
46.8346,7.1074,6
33.8946,-117.781,4
34.4717,132.824,5
48.7295,9.60724,6
48.7295,9.60727,6
48.6619,9.86283,6
48.7294,9.60726,6
35.7535,-98.5191,6
40.7917,-105.557,6
-21.3488,55.6062,6
-21.3488,55.6061,6
35.7535,-98.5191,6
-45.0232,168.697,6
-43.9973,170.461,6
-21.374,55.5953,6
34.104,-107.622,6
36.4456,-6.2171,3
48.4376,-123.339,5
37.6126,25.0588,6
48.8105,16.6585,6
52.6304,5.1565,6
41.9782,-71.5799,6
47.915,-117.469,6
38.0055,-105.361,7
48.4375,-123.34,5
52.2708,5.5067,6
38.0054,-105.361,7
47.6492,-122.146,4
52.286,5.5296,6
46.9201,-0.871146,6
-21.2491,55.4965,6
-21.2535,55.4991,5
-21.2622,55.5051,6
-21.2686,55.5106,5
-21.2747,55.5124,4
-21.2808,55.5172,5
-21.285,55.5223,5
-21.296,55.5269,6
40.3382,27.968,6
-19.5379,-42.6499,6
38.0825,31.4044,6
46.7426,-117.179,6
36.7858,24.5778,6
45.7418,-123.186,6
-26.7503,152.241,7
-26.7503,152.241,7
-26.7503,152.241,7
44.0548,-121.327,4
35.5436,-120.722,6
-34.8181,-56.205,3
-34.8181,-56.205,3
33.2975,-112.006,3
44.0548,-121.327,2
45.6532,-123.165,4
44.0548,-121.327,3
45.6532,-123.165,3
-31.7825,-70.9607,3
-31.7825,-70.9607,3
37.5816,126.997,1
32.5714,-97.0558,5
32.5575,-97.0695,2
35.5468,-121.07,5
39.9439,-75.1476,3
47.2186,-122.191,2
37.9805,-100.89,4
47.4964,-117.574,3
45.6532,-123.165,4
-35.2345,149.065,6
50.8118,12.8715,4
48.6852,9.8202,6
40.2654,-76.7083,3
54.4343,-6.29272,3
42.9145,0.168833,6
53.2087,23.5272,6
52.2375,9.09822,6
52.061,10.3603,6
51.1719,9.35978,6
38.3706,-85.3778,6
33.8677,-98.5001,3
33.4579,-111.543,4
38.1522,-78.5309,5
48.4375,-123.339,5
47.2669,8.26783,5
35.9608,137.809,5
46.1689,5.4135,6
52.3974,13.0489,5
-30,-51.0784,3
45.1787,-72.0693,4
39.2652,-77.1885,5
38.2222,-107.735,6
34.7887,135.905,4
42.5743,12.3286,4
41.9087,-71.122,4
41.8591,-71.1229,4
-31.3974,-57.9443,2
32.5846,-97.075,2
33.8675,-98.5001,3
44.0548,-121.327,4
33.2379,-117.338,1
33.1473,-117.049,3
34.6796,134.929,3
38.6271,-121.393,4
26.6351,142.163,2
-29.915,-71.1494,2
26.1368,117.66,6
33.066,-117.296,3
33.1509,-117.183,3
-19.5484,-42.6466,4
-31.7825,-70.9607,3
32.5742,-97.073,3
42.0405,-91.616,4
39.2185,-107.813,6
35.173,-111.655,4
24.3524,121.309,5
52.3972,13.0486,5
43.1554,5.89604,5
36.0006,-115.125,1
32.5615,-97.0673,1
32.7704,-96.641,4
33.2379,-117.338,4
32.9889,-116.582,5
35.5475,-121.074,6
35.5479,-121.075,6
35.5496,-120.707,6
44.0548,-121.327,4
38.6317,34.9099,4
43.0933,0.484387,6
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
32.5938,-97.0388,1
33.415,-111.55,4
33.2,-117.243,4
35.5462,-120.912,6
44.0548,-121.327,4
34.471,-118.318,5
53.6925,12.0646,6
-19.4768,-42.5262,4
-19.5064,-42.5728,4
-19.5295,-42.6237,3
35.9267,-89.9329,4
39.7275,-0.261744,2
33.1739,-117.327,2
33.1741,-117.327,2
34.1414,-118.204,3
42.2541,-8.63633,5
41.4487,-71.9047,5
34.1961,-118.398,2
48.7297,9.60711,6
39.5847,-76.9999,2
34.1239,-118.324,3
32.5971,-97.0518,4
38.7945,-97.6041,4
38.917,-94.0695,6
44.0548,-121.327,4
36.0715,138.004,5
44.7533,20.9837,4
-34.9079,-56.1391,2
36.2023,137.856,4
32.5742,-96.9798,4
32.7707,-96.641,4
32.5821,-97.0492,3
32.5821,-97.0492,3
48.6851,9.82044,6
40.5289,-4.96682,6
51.023,9.19272,6
40.2654,-76.7083,4
35.7823,-78.666,1
30.2146,-97.4355,6
50.9862,11.0354,5
4.64281,-74.082,1
35.7823,-78.6661,1
41.2759,-96.1852,3
35.7822,-78.6706,3
32.603,-97.0519,2
44.0548,-121.327,3
32.6943,-96.9255,5
51.0592,-114.053,3
51.0592,-114.053,3
51.0592,-114.053,2
45.8418,-88.1605,7
32.7706,-96.6408,4
40.4469,-100.391,3
37.8678,-84.6662,4
32.7705,-96.6408,4
35.7466,-78.6894,3
39.583,-77.0037,4
39.6201,-76.9199,1
43.0859,141.288,3
43.6943,-72.2943,7
50.7186,7.10972,3
30.1587,-97.8082,3
36.729,-81.9438,3
45.2267,-92.8524,6
35.7842,-78.672,3
27.4707,-82.4976,3
48.8262,2.40472,3
52.7852,8.26673,6
54.3128,9.97026,6
33.9612,-78.0799,5
41.3107,-73.9092,3
27.4964,-82.6773,3
41.3116,-73.8554,2
38.7296,-82.988,4
43.7279,-72.1992,4
43.714,-72.316,4
34.7832,-109.058,5
52.7157,12.2694,6
52.7159,12.2694,6
54.4449,12.5484,6
54.3113,9.96899,6
54.3113,9.96899,6
54.3113,9.96899,6
48.4651,1.85864,6
41.2175,-73.8595,3
41.2175,-73.8595,3
41.2173,-73.8592,4
41.2173,-73.8594,3
41.2031,-73.8706,3
41.2031,-73.8706,3
41.2031,-73.8706,3
41.2172,-73.8592,3
41.217,-73.8596,4
43.6961,-72.2792,4
37.1907,-80.5052,4
38.7402,-82.9875,4
40.0207,-105.085,2
39.9535,-105.333,5
32.3715,-96.102,6
47.5538,-2.4838,5
32.5608,-97.0621,2
35.8592,14.4454,4
46.2476,7.02679,5
42.1113,-87.8331,4
38.7296,-82.988,3
32.5552,-97.1359,4
32.0964,-96.4844,3
32.583,-97.0702,3
41.3649,-73.851,4
41.3178,-73.8691,3
38.0666,-78.4708,3
41.3178,-73.8388,3
33.7614,130.905,5
30.409,-88.6355,5
41.2172,-73.8592,3
41.3223,-73.836,4
40.0063,-105.274,3
37.7824,-121.962,4
41.3063,-73.8989,5
43.696,-72.2791,5
37.1907,-80.5052,5
40.713,-73.6026,3
39.9936,-1.04275,7
39.9936,-1.04275,3
43.7915,-72.1621,5
30.4129,-88.6467,3
30.4129,-88.6467,3
32.5574,-97.0695,3
32.4871,-96.915,4
32.5701,-97.0621,3
37.9477,-91.8302,6
43.6903,-72.2214,5
38.729,-82.9884,4
38.7289,-82.989,4
34.803,-86.5302,3
32.3252,-96.6509,4
32.5592,-97.0602,1
63.8314,-20.4,6
41.3649,-73.851,3
32.3304,-96.6388,4
32.9871,-96.7726,2
43.7548,-72.3635,6
33.3764,-117.251,1
37.9835,-100.876,4
32.5617,-97.0811,4
32.3249,-96.6509,4
32.5844,-97.0572,2
32.5546,-97.0815,3
41.2924,-73.8657,2
30.413,-88.6465,1
32.5616,-97.068,1
43.7081,-72.2747,3
41.3251,-73.9065,3
31.9709,-96.3769,5
40.9847,-79.832,1
38.729,-82.9886,4
40.8079,-81.954,3
43.2022,-77.6598,1
32.3562,-96.6515,3
45.0773,14.1171,6
45.0805,14.1197,4
45.1014,14.0353,3
45.095,14.1228,3
45.1,15.2,1
45.0863,14.1591,7
45.0808,14.1182,6
45.1735,14.1258,3
45.1771,14.1302,5
45.0779,14.1549,5
45.1026,14.0369,6
45.1229,14.1204,6
45.1,15.2,7
45.1031,14.117,3
32.5548,-97.0719,1
35.7466,-78.6893,3
32.3865,-96.8483,2
39.9596,-105.521,6
30.4316,-88.6544,4
32.6075,-96.2707,2
45.0804,14.0846,1
44.9861,14.114,7
43.5102,16.4717,5
45.1036,14.1161,4
45.101,14.0553,5
45.1039,14.0563,3
45.1043,14.1163,3
44.9684,14.1221,4
45.0741,14.0777,6
45.0741,14.0777,3
45.1066,14.1127,3
45.1086,14.0626,1
45.1197,14.1249,5
32.5731,-97.0622,5
40.3231,-74.1596,4
32.4729,-97.003,2
32.1124,-96.49,3
32.1124,-96.49,3
41.3089,-73.8859,3
30.7062,-95.4495,5
44.0548,-121.327,4
40.2803,-74.0054,3
40.2803,-74.0054,2
40.2605,-74.3771,3
49.2677,-122.807,7
30.7436,-95.3987,5
30.8103,-95.4362,6
41.7413,-111.808,1
33.4625,-111.911,2
33.4625,-111.911,1
47.4976,-117.574,2
35.1081,-111.574,6
36.1333,-115.312,4
35.3306,-120.492,6
35.2121,-111.588,2
35.1849,-111.657,6
35.1862,-111.654,4
35.1866,-111.654,4
35.1819,-111.654,4
38.3648,-79.0147,5
43.2945,-8.34203,2
-34.2005,-53.8622,2
39.1129,-77.8602,4
33.4625,-111.911,4
43.2823,-8.32515,3
43.2824,-8.32498,3
-46.9023,168.125,6
-46.8634,168.123,6
-46.9067,168.138,7
40.2803,-74.0054,5
38.3821,-78.9767,3
44.0548,-121.327,5
35.7373,139.743,3
47.3274,-68.1374,3
47.3787,-68.1261,5
47.3799,-68.3165,3
32.6892,-96.9253,2
32.6892,-96.9253,1
33.4625,-111.911,3
41.3329,-73.8954,4
44.0548,-121.327,1
37.5191,-76.9758,7
30.2672,-97.7431,5
30.2013,-97.8849,2
45.8311,16.0901,4
32.8484,-96.639,7
39.9542,-105.361,3
38.729,-82.9884,4
33.1934,-117.272,1
39.4298,-104.791,4
31.9851,-110.972,4
36.9604,-120.063,5
40.7123,-73.6006,2
30.419,-88.648,2
47.2798,-122.488,3
28.6377,-17.8954,3
30.2175,-81.6027,1
39.5846,-76.9999,1
33.1934,-117.272,2
39.9992,-105.282,2
31.988,-110.964,3
38.0265,-78.4972,3
32.5608,-97.0621,1
47.2964,-122.517,2
47.0359,-122.823,1
32.5616,-97.068,1
30.419,-88.648,6
32.5592,-97.0602,2
32.4729,-97.003,2
33.1934,-117.272,1
40.0469,-105.343,5
44.0548,-121.327,4
43.2966,-8.3023,4
28.6574,-17.9089,1
32.5742,-96.9798,6
41.1283,-81.4719,1
30.4069,-88.6526,2
33.1934,-117.272,1
47.2964,-122.517,3
32.6076,-97.0445,3
32.6024,-97.0513,2
47.4018,-122.249,1
47.3254,-122.353,2
32.5878,-97.0675,2
32.6415,-97.1479,2
47.1736,-122.444,3
32.5588,-97.0643,3
31.808,-111.015,4
